"NOME_CANDIDATO","NOME_URNA_CANDIDATO","COD_GRAU_INSTRUCAO","CODIGO_ESTADO_CIVIL"
"PAULO JOSE GOUVEA","PAULO GOUVÊA",6,1
"PAULO LEONAR ROGOWSKI","PAULO ROGOWSKI",8,1
"PAULO RENATO DA ROSA AMARAL","PAULO AMARAL",7,1
"PAULO RICARDO DE SOUZA IDIART","PAULÃO",5,1
"PAULO RICARDO OPPA RIBEIRO","PAULO OPPA",8,1
"PAULO ROBERTO MANOEL PEREIRA","PAULO ROBERTO",8,1
"PAULO ROBERTO SEVERO PIMENTA","PIMENTA",8,1
"PAULO ROGERIO BENITES","ROGERIO BENITES",7,1
"PAULO ROGERIO SANTOS DA SILVA","PAULO SANTOS",7,1
"PEDRO GODINHO DA SILVA","PEDRINHO",4,1
"PUBLIO LENTULUS NOGUEIRA FERRARI","PUBLIO FERRARI",5,1
"RAFAEL VIEIRA CASTELLO COSTA","RAFAEL",7,1
"RANGEL DE CAMARGO RODRIGUES","PROFESSOR RANGEL",8,1
"REINALDO SANTOS E SILVA","PASTOR REINALDO",7,1
"REJANE WEBSTER DE CARVALHO","REJANE LEITEIRA",7,1
"RENATO DELMAR MOLLING","RENATO MOLLING",8,1
"RICARDO LEAL COUGO","RICARDO COUGO",8,1
"ROBERTO KUPSKI","ROBERTO KUPSKI",8,1
"ROBERTO ROSSI JUNG","ROBERTO JUNG",8,1
"RODRIGO CHIES","RODRIGO CHIES",8,1
"RONALDO NOGUEIRA DE OLIVEIRA","RONALDO",6,1
"RONALDO SANTINI","RONALDO SANTINI",8,1
"ROSANE MARIA FERNANDES LIPERT","ROSANE LIPERT",7,1
"RUY PAULETTI","PROFESSOR RUY PAULETTI",8,1
"SALETE POSSAN NUNES","SALETE POSSAN NUNES",8,1
"SERGIO FETT SPARTA DE SOUZA","CORONEL SPARTA",8,1
"SILVIO NUNES MACHADO","SILVIO MACHADO",4,1
"SOLIMAR CHAROPEN GONCALVES","ICO",7,1
"SERGIO IVAN MORAES","SÉRGIO MORAES",5,1
"TARCISIO JOAO ZIMERMMANN","TARCISIO ZIMMERMANN",8,1
"TAVORES FERNANDES DE OLIVEIRA","TENCEL DENTISTA TAVORES",8,1
"VALDAIR GOMES DE ALMEIDA","VALDAIR",6,1
"VALDEMIR DE ANDRADE JOBIM","TITA JOBIM",8,1
"VALDIR GODOIS DA COSTA","VALDIR GODÓIS",7,1
"VALMOCI JESUS DE SOUZA","VALMOCI ( VAL )",5,1
"VANDERLEI SOUZA DA SILVA","VANDERLEI SOUZA",4,1
"VERA LUCIA MAROSTICA CALLEGARO","VERA CALLEGARO",8,1
"VICENTE PAULO OLIVEIRA SELISTRE","VICENTE SELISTRE",8,1
"VILSON LUIZ COVATTI","COVATTI",8,1
"VINICIUS DE TOMASI RIBEIRO","VINICIUS RIBEIRO",8,1
"WILSON JOAO CIGNACHI","WILSON CIGNACHI",7,1
"WOLMAR CASTILHOS SEBASTIAO","WOLMAR CASTILHOS",8,1
"ZEILA GLECI DA SILVEIRA FROES","ZEILA FRÓES",8,1
"ACELIO CASAGRANDE","ACÉLIO CASAGRANDE",8,1
"ADELOR FRANCISCO VIEIRA","ADELOR VIEIRA",8,1
"ADRIANO ZANOTTO","ADRIANO ZANOTTO",8,1
"ALCEU NIECKARZ","ALCEU NIECKARZ",8,1
"ANDERSON BELUZZO","ANDERSON BELUZZO",8,1
"ANGELA REGINA HEINZEN AMIN HELOU","ANGELA AMIN",8,1
"ANTONIO DE ASSIS POLEZA","PROFESSOR POLEZA",8,1
"ANTONIO LUIZ BATTISTI","BATTISTI",8,1
"ANTONIO SEVERO NOCETTI","NOCETTI",8,1
"AROLDO VALES CONCEICAO","AROLDO",7,1
"BERNARDO IBAGY PACHECO","BERNARDO IBAGY PACHECO",8,1
"BRENO JOSE LOEBENS","PROFESSOR BRENO",8,1
"CARLITO MERSS","CARLITO",8,1
"CARLOS ALBERTO MAFRA","CARLOS MAFRA",8,1
"CARLOS ALBERTO NEVES ALMEIDA","CARLOS ALMEIDA",7,1
"CARLOS DA SILVEIRA BASTOS","CARLINHOS",7,1
"CARLOS FERNANDO CORUJA AGUSTINI","FERNANDO CORUJA",8,1
"CESAR ANTONIO VALDUGA","VALDUGA",6,1
"CLOSMAR ZAGONEL","CLOSMAR ZAGONEL",6,1
"CLAUDIO ANTONIO VIGNATTI","VIGNATTI",6,1
"CLAUDIO FISCHER","FISCHER",8,1
"DALTIVA FORTES BROLLO","DALTIVA",8,1
"DIRCEU CECCHIN","DIRCEU TIQUIN",7,1
"DJALMA VANDO BERGER","DJALMA BERGER",8,1
"DOMINGOS RIBEIRO VALENTE","MISTER V",8,1
"DECIO NERY DE LIMA","DÉCIO LIMA",8,1
"EDSON BEZ DE OLIVEIRA","EDINHO BEZ",8,1
"ENI JOSE VOLTOLINI","VOLTOLINI",8,1
"EVANDRO AMORIM","TIO LEGAL",4,1
"FABRICIO JOSE SATIRO DE OLIVEIRA","FABRÍCIO OLIVEIRA",8,1
"FLAVIO LUIZ FURTADO","FLÁVIO FURTADO",7,1
"FRANCISCO DE ASSIS NUNES","ASSIS",8,1
"GERALDO CESAR ALTHOFF","GERALDO ALTHOFF",8,1
"GERVASIO JOSE DA SILVA","GERVÁSIO SILVA",7,1
"GUMILDES RUPERT RIBEIRO","GUMILDES RIBEIRO",8,1
"HONORATO ANTONIO TOMELIN","TOMELIN",8,1
"IVAN CESAR RANZOLIN","IVAN RANZOLIN",8,1
"JOEL MORAES FERREIRA","JOEL FERREIRA",8,1
"JORGE CATARINO LEONARDELI BOEIRA","JORGE BOEIRA",8,1
"JOSE CARLOS VIEIRA","VIEIRA",8,1
"JOSE WILSON SOUSA DE OLIVEIRA","JOSÉ WILSON",8,1
"JOAO ALBERTO PIZZOLATTI JUNIOR","PIZZOLATTI",8,1
"JOAO BATISTA MATOS","JOÃO MATOS",8,1
"JOAO CARLOS NOGUEIRA","NOGUEIRA",8,1
"JUAREZ DUARTE LEMOS","JUAREZ FERMAQUINA",6,1
"LEODEGAR DA CUNHA TISCOSKI","LEODEGAR TISCOSKI",8,1
"LUIZ CARLOS PISSETTI","PISSETTI",8,1
"LUIZ HENRIQUE FONTAO","FONTÃO",8,1
"LUIZ PAULO KNISS","KNISS",6,1
"MARCELITO OLIVEIRA SANTOS","MARCELITO PÃO E VINHO",8,1
"MARCUS ANTONIO LUIZ DA SILVA","MARCUS A. L. DA SILVA - MARCÃO",8,1
"MARIA APARECIDA AMANCIO DOS SANTOS","MARIA SÓ PANFLETOS",6,1
"MARLI LEANDRO","MARLI LEANDRO",7,1
"MAURO GUIMARAES PASSOS","MAURO PASSOS",8,1
"MAURO MARIANI","MAURO MARIANI",6,1
"MAURICIO JOSE ESKUDLARK","MAURICIO ESKUDLARK",8,1
"MILTON MENDES DE OLIVEIRA","MILTON MENDES",8,1
"NELSON GOETTEN DE LIMA","NELSON GOETTEN",6,1
"NEUSA MARIA BERNARDINO PEREIRA","NEUSA PEREIRA",8,1
"OBERDAN GROTTI","OBERDAN",5,1
"OSVALDIR DE OLIVEIRA","PROFESSOR OSVALDIR",7,1
"OTAVIO HENRIQUE SILVA FELINTO","OTÁVIO FELINTO",6,1
"PAULO CESAR OLIVEIRA SANTOS","PAULO CESAR SANTOS",7,1
"PAULO GILBERTO GOUVEA DA COSTA","PAULO GOUVEA",8,1
"PAULO ROBERTO BARRETO BORNHAUSEN","PAULO BORNHAUSEN",8,1
"PAULO ROBERTO BAUER","PAULO BAUER",8,1
"PEDRO POSSAMAI","PEDRÃO",7,1
"RENATO DE MELLO VIANNA","RENATO VIANNA",8,1
"RICARDO LEMOS THOME","RICARDO THOME",8,1
"RICARDO SERRAN LOBO","RICARDO LOBO",8,1
"ROGERIO FRAGA DA SILVA","ROGÉRIO",6,1
"ROGERIO SILVA PORTANOVA","PORTANOVA",8,1
"RONALDO TRAJANO RAULINO","RONALDO RAULINO",7,1
"SEBASTIAO DA SILVA CAMARGO","PROFESSOR SEBASTIÃO CAMARGO",8,1
"TARCISIO KOCK","TARCÍSIO KOCK",8,1
"THATIANNE FERRO TEIXEIRA","TATI TEIXEIRA",8,1
"TIAGO ANDRINO","TIAGO ANDRINO",7,1
"TANIA INES SLONGO","TÂNIA SLONGO",5,1
"WALTER FERREIRA DE OLIVEIRA","PROFESSOR WALTER",8,1
"ADISANDRO PINHEIRO DOS SANTOS","PINHEIRO NA MORAL",7,1
"ALBANO DO PRADO PIMENTEL FRANCO","ALBANO",8,1
"ANTONIO CARLOS VALADARES FILHO","VALADARES FILHO",8,1
"ARTUR OLIVEIRA NASCIMENTO","ARTUR DO PT",6,1
"CARLOS PINNA DE ASSIS JUNIOR","CARLOS PINNA JUNIOR",8,1
"DEBORA ALMEIDA SOUZA","DÉBORA",8,1
"EDIVANIA CELESTINO SOARES","EDIVANIA",7,1
"EDUARDO ALVES DO AMORIM","EDUARDO AMORIM",8,1
"FRANCISCO ANTONIO DE REZENDE","FRANCISCO PINTO",8,1
"GILBERTO MARCOS DOS SANTOS","IRMÃO DA CONNASE",7,1
"ISA MARIA FROES BONFIM NERI","ISA FRÓES",6,1
"JACKSON BARRETO DE LIMA","JACKSON BARRETO",8,1
"JONY MARCOS DE SOUZA ARAUJO","PASTOR JONY",7,1
"JORGE ALBERTO TELES PRADO","JORGE ALBERTO",8,1
"JOSE CARLOS MACHADO","JOSE CARLOS MACHADO",8,1
"JOSSIVALDO SILVA DE JESUS","VAL SILVA",4,1
"JOSE CLEONANCIO DA FONSECA","CLEONÂNCIO FONSECA",4,1
"JOSE DE ARAUJO MENDONCA SOBRINHO","MENDONÇA PRADO",8,1
"JOSE FRANCISCO DE ALMEIDA","CHICÃO ALMEIDA",8,1
"JOSE IRAN BARBOSA FILHO","PROFESSOR IRAN",8,1
"JOSE IVAN DE CARVALHO PAIXAO","IVAN PAIXÃO",8,1
"JOSE UBIRATAN DE OLIVEIRA GREGORIO","DR. UBIRATAN GREGÓRIO",8,1
"LAERCIO JOSE DE OLIVEIRA","LAERCIO OLIVEIRA",8,1
"LAURO ROCHA DE ANDRADE","LAURO ROCHA",4,1
"MARIA LUIZA MOREIRA","MARIA ROLINHA",8,1
"MOACIR VIEIRA DOS SANTOS FILHO","MOACIR FILHO",6,1
"NILSON NASCIMENTO LIMA","NILSON LIMA",8,1
"PEDRO ALMEIDA VALADARES NETO","PEDRINHO VALADARES",8,1
"REYNALDO NUNES DE MORAIS","REYNALDO",8,1
"SEVERINO DE OLIVEIRA BISPO","SEVERINO BISPO",4,1
"ACIR DOS SANTOS","ACIR FILÓ",7,1
"ADAILSON RABELLO DE SOUSA","RABELLO",8,1
"ADALBERTO NADUR","NADUR",8,1
"ADALBERTO RIBEIRO DA SILVA","ADALBERTO RIBEIRO",8,1
"ADEILTON ALBERTO PEREIRA","CHORÃO",4,1
"ADELINA PEREIRA DA SILVEIRA DE ALCANTARA MACHADO","ADELINA ALCÂNTARA MACHADO",7,1
"ADILSON CRISTO LOPES","CRISTO LOPES",6,1
"ADIRSON DA SILVA","MESTRE XAMAN",3,1
"ADJACIR FERNANDES SARAIVA","SARAIVA",3,1
"ADRIANA STAEEL GOMES DE OLIVEIRA","ADRIANA STAEEL",8,1
"ADRIANO BENAYON DO AMARAL","ADRIANO BENAYON",8,1
"ADAO TIMOTEO DE LIMA","ADÃO LIMA",8,1
"AGNALDO ASSIS LIMA","AGNALDO ASSIS",6,1
"AGUINALDO TRIUMPHO AVELLAR","A. TRIUNFO AVELLAR",8,1
"AIRTON JOSE BISCARO","DR. AIRTON",8,1
"AIRTON SILVESTRE DIONISIO","CACO RODRIGUES",8,1
"AJAN MARQUES DE OLIVEIRA","AJAN",8,1
"AJURICABA DE SOUZA MENEZES","DR. AJURICABA",8,1
"ALBERTO REGA","REGA",7,1
"ALBERTO RODRIGUES DOS SANTOS","DR. ALBERTO",8,1
"ALBERTO SABA","DR SABÁ",8,1
"ALEX ADRIANO ALCAZAR FERNANDES","ALEX FERNANDES",6,1
"ALEXANDRE BACCHI","ALEXANDRE BACCHI",7,1
"ALEXANDRE BELPIEDE SIMOES","SIMÃO",8,1
"ALEXANDRE SAID BUSSAB","DR. ALEXANDRE BUSSAB",8,1
"ALEXSANDRO DE CASTRO COSTA","ALEX SANDRO",6,1
"ALINE LEMOS CORREA DE OLIVEIRA ANDRADE","ALINE CORREA",6,1
"AMARILDO SEABRA","AMARILDO SEABRA",7,1
"AMAURI ROBLEDO GASQUES","DR. AMAURI GASQUES",8,1
"ANA MARIA GALVAO","ANA GALVÃO",8,1
"ANDERSON MANGOLIN DE BARROS","ANDERSON MANGOLIN",7,1
"ANDRE FRANCO MONTORO FILHO","ANDRE FRANCO MONTORO FILHO",8,1
"ANGELA MARIA PEREIRA MATOS BARCELLOS","ANGELA MATOS",8,1
"ANGELA MORAES GUADAGNIN","ANGELA GUADAGNIN",8,1
"ANGELA RODRIGUES DOVIDIO","ANGELA DOVIDIO",6,1
"ANGELO GIGLIOTTI","ANGELO GIGLIOTTI",8,1
"ANIBAL MARIO CORREA","ANIBAL BABU CORRÊA",8,1
"ANISIO COSTA CASTELO BRANCO","PROF. CASTELO BRANCO",8,1
"ANTONIA APARECIDA SPINA","CIDA SPINA",8,1
"ANTONINHA JOSELI PEREIRA","ANTONINHA",6,1
"ANTONIO ADOLPHO LOBBE NETO","LOBBE",8,1
"ANTONIO APARECIDO GALLI","GALLI",6,1
"ANTONIO BASILIO FILHO","DR. BASILIO",8,1
"ANTONIO BRESSAN FILHO","BRESSAN",8,1
"ANTONIO CARLOS ALVES DA SILVA","CARLINHOS SILVA",6,1
"ANTONIO CARLOS CORDEIRO","CORDEIRO",8,1
"ANTONIO CARLOS DE MENDES THAME","THAME",8,1
"ANTONIO CARLOS DOS REIS","SALIM REIS",4,1
"ANTONIO CARLOS MARTINS DE BULHOES","ANTONIO BULHÕES",7,1
"ANTONIO CARLOS SOLER NOTARIO","TONINHO DA APEOSP",8,1
"ANTONIO CESAR RUSSI CALLEGARI","CESAR CALLEGARI",8,1
"ANTONIO CLEIDENIR TONICO RAMOS","TONICO RAMOS",8,1
"ANTONIO COSTA","COSTINHA",8,1
"ANTONIO CESAR CORTEZ","DR. CÉSAR CORTEZ",8,1
"ANTONIO DE OLIVEIRA NETO","ANTOLINE",8,1
"ANTONIO DELFIM NETTO","DELFIM NETTO",8,1
"ANTONIO DUARTE NOGUEIRA JUNIOR","DUARTE NOGUEIRA",8,1
"ANTONIO JOSE DA SILVA FILHO","BIRO-BIRO",6,1
"ANTONIO LEITE DA SILVA","ANTONIO LEITE",8,1
"ANTONIO LOPES DA FONTE FILHO","LOPES DA FONTE",8,1
"ANTONIO LORENZATO","LORENZATO",8,1
"ANTONIO MARIA NETO","ANTONIO MARIA",8,1
"ANTONIO MARIO ORTIZ MATTOS","MARIO ORTIZ",8,1
"ANTONIO MARTINS DA COSTA","ANTONIO MARTINS DA COSTA",4,1
"ANTONIO ORCINI","TONINHO ORCINI",6,1
"ANTONIO ROOSEVELT BEZERRA DE MENEZES FILHO","BEZERRA DE MENEZES NETO",8,1
"ANTONIO TIDEI LIMA","TIDEI DE LIMA",8,1
"ANTONIO ZUPEREIRA CARVALHO FILHO","ANTONIO ZUPEREIRA",3,1
"ANTONIO CABELLO CASTILHO","PROF.º CABELO",8,1
"ANTONIO GALVAO DE ALENCAR NETO","ANTÔNIO GALVÃO DE ALENCAR NETO",7,1
"ANTONIO GOTARDI BUSSOLETTI","DR. ANTÔNIO BUSSOLETTI",8,1
"ANTONIO PALOCCI FILHO","ANTONIO PALOCCI",8,1
"APARECIDA PERES BELMONTE","DONA CIDA",6,1
"APARECIDO DONIZETE PITON","PITON",8,1
"APARECIDO PASCHOAL","PASCHOAL",8,1
"ARLETE APARECIDA RAIMUNDO DA SILVA","ARLETE SILVA",8,1
"ARLINDO CHIGNALIA JUNIOR","ARLINDO CHINAGLIA",8,1
"ARLINDO MARQUES DA SILVA JUNIOR","ARLINDO JÚNIOR",8,1
"ARLINDO MUNUERA JUNIOR","MUNUERA JUNIOR",8,1
"ARNALDO CALIL PEREIRA JARDIM","ARNALDO JARDIM",8,1
"ARNALDO DE ABREU MADEIRA","ARNALDO MADEIRA",8,1
"ARNALDO JOSE MARIA CANCELA","ARNALDO CANCELA",8,1
"ARNO RIBEIRO NOVAES","ARNÔ CABELEIREIRO",6,1
"ARY KARA JOSE","ARY KARA",8,1
"ASSUNTA DI DEA BERGAMASCO","ASSUNTA",8,2
"AUDEIDE CARDOSO","SUZZANNE CARDOSO",6,1
"AUGUSTO ZAGO","ZAGO",8,1
"AURELIO FERNANDEZ MIGUEL","AURÉLIO MIGUEL",7,1
"BALBINA DE OLIVEIRA DE PAULA SANTOS","BALBINA",6,1
"BENEDITO BUCK","BUCK",8,1
"BENEDITO CARLOS ALDUINO","DITO",8,1
"BENEDITO HERNELIO DOS SANTOS","BENEH SANTOS",8,1
"BENEDITO PORFIRIO DA SILVA","PORFÍRIO",7,1
"BENEDITO ROBERTO ALVES FERREIRA","ROBERTO DE JESUS",6,1
"BENJAMIN RIBEIRO DA SILVA","PROFESSOR BENJAMIN",7,1
"BENJAMINITA FERREIRA DE BARROS DA SILVA","PROFESSORA BENJAMINITA",8,1
"BRAZ CAVALLI","CAVALLI",8,1
"CALEB SOARES DA SILVA","CALEB SOARES",8,1
"CARLITO VIANA SOARES","CARLITO VIANA",8,1
"CARLOS ALBERTO DE QUADROS BEZERRA JUNIOR","CARLOS BEZERRA JR",8,1
"CARLOS ALBERTO FERNANDES DE SOUZA","PROF. CARLOS ALBERTO",8,1
"CARLOS ALBERTO PINTO","DR. CARLOS ALBERTO PINTO",8,1
"CARLOS ALBERTO PINTO DE OLIVEIRA","CARLOS ALBERTO OFICIAL",7,1
"CARLOS ALBERTO ROLIM ZARATTINI","ZARATTINI",8,1
"CARLOS ALVES SIQUEIRA","SIQUEIRA",8,1
"CARLOS AUGUSTO PIVETTA","CARLOS PIVETTA",8,1
"CARLOS BETTONI QUIRINO COSTA","CARLOS QUIRINO",5,1
"CARLOS CAVALCANTE DE SOUZA","REPORTER CARLOS CAVALCANTE",8,1
"CARLOS CESAR FERREIRA","CESAR RASEC",7,1
"CARLOS FERNANDES","CARLOS FERNANDES",8,1
"CARLOS FERNANDO CAETANO DE MORAES","DR. CARLOS FERNANDO",8,1
"CARLOS FERREIRA","FERREIRA",8,1
"CARLOS HENRIQUE FOCESI SAMPAIO","CARLOS SAMPAIO",8,1
"CARLOS ROBERTO DE LIMA","CARLINHOS DA FARMÁCIA",6,1
"CARLOS ROBERTO DOS SANTOS","LARANJA",5,1
"CARLOS ROBERTO MACIEL","DR CARLOS MACIEL",8,1
"CASSIA MARIA ORTIZ","CASSIA ORTIZ",6,1
"CASSIA REGINA DE JESUS MARTINS","CASSIA",8,1
"CATIA CRISTINA SANTOS DA SILVA","CATIA SANTOS",6,1
"CELSO GONCALVES","DR. CELSO",8,1
"CELSO ROBERTO PITTA DO NASCIMENTO","CELSO PITTA",8,1
"CELSO UBIRAJARA RUSSOMANNO","CELSO RUSSOMANNO",8,1
"CESAR RODRIGUES PIMENTEL","CESAR PIMENTEL",8,1
"CICERA MARIA BEZERRA DA SILVA","MISSIONARIA IRMÃ CICERA",3,1
"CIRO TIZIANI MOURA","CIRO MOURA",8,1
"CLARINDO FERRACIOLI","BELÃO",6,1
"CLAUDIO CESAR SILVA APOLINARIO","CLAUDIO APOLINÁRIO",7,1
"CLAUDIO ERNANI MARCONDES DE MIRANDA","DR CLAUDIO MIRANDA",8,1
"CLAUDIO ESTEVAO","PROFESSOR CLÁUDIO ESTEVÃO",8,1
"CLAUDIO FERREIRA SILVA","CLAUDIO PAJÉ",7,1
"CLAUDIO MARCIO DA ROCHA CEZAR","CLAUDIO MARCIO DA ROCHA",6,1
"CLAUDIO ROBERTO HOFF","CLAUDIO HOFF",8,1
"CLEIDE MARINHO DE OLIVEIRA","CLEIDE MARINHO",8,1
"CLODOVIL HERNANDES","CLODOVIL",6,1
"CLAUDIA RIBEIRO","CLÁUDIA RIBEIRO",8,1
"CLAUDIO MAGRAO DE CAMARGO CRE","MAGRÃO",6,1
"CLAUDIO TOSCANO DE ARAUJO","PROFESSOR TOSCANO",8,1
"COSMO FELICIANO DA SILVA","DR. COSMO",8,1
"CREUSA VIEIRA DANTAS ARAUJO","CREUSA VIEIRA",6,1
"CRISTIANO MARTINELLI URBINA","CRISTIANO MARTINELLI",8,1
"CRISTINA NELIDA CUCCHI MULLER","CRISTINA MÜLLER",8,1
"CANDIDO ELPIDIO DE SOUZA VACCAREZZA","VACCAREZZA",8,1
"CELIA ALVES","CÉLIA ALVES",4,1
"DAISY FERREIRA NETTO","DAISY FERREIRA NETTO",8,1
"DAMIAO JOAQUIM DOS SANTOS","DAMIÃO SANTOS",7,1
"DANIEL DE CAMPOS","DANIEL DE CAMPOS",8,1
"DANIEL IZIDIO DOS SANTOS","DANIEL IZIDIO",4,1
"DANIEL JERONIMO BRANDAO","DANIEL BRANDÃO",4,1
"DANIEL RODRIGUES BRANDO","DANIEL DA GENTE",4,1
"DANIELA PANDOLPHO","DANIELA PANDOLPHO",6,1
"DANILO SEIXAS RONDI","DANILO SEIXAS",7,1
"DARCI APARECIDO TEODORO","DARCI TEODORO",6,1
"DARIO JORGE GIOLO SAADI","DARIO SAADI",8,1
"DAVI CICHETTO DE MORAES","DAVI CICHETTO DE MORAES",6,1
"DAVI LEOPOLDO DE MENDONCA","DAVI MENDONÇA",8,1
"DECIO HUNGRIA LOBO","DECIO HUNGRIA LOBO",8,1
"DELMIRO APARECIDO GOVEIA","DELMIRO GOVEIA",8,1
"DENER CAIO CASTALDI","DENER CASTALDI",8,1
"DENIS DERQUIASKIAN","DENIS DERKIAN",6,1
"DENNYS HADDAD SERRANO","DENNYS SERRANO",8,1
"DENYS PYERRE DE OLIVEIRA","PYERRE",8,1
"DERNIVAL OLIVEIRA DE AGUIAR","AMIGUINHO",6,1
"DEVANEY FRANZATTO","DEVANEY FRANZATTO",6,1
"DIEGO DE NADAI","DIEGO DE NADAI",8,1
"DIMAS EDUARDO RAMALHO","DIMAS RAMALHO",8,1
"DIONIZIO PEDRO DE BARROS","DIONIZIO PEDRO",8,1
"DIRCEU DE BRITO FARIAS","DIRCEU BRITO",8,1
"DIRCEU TRAVESSO","DIRCEU TRAVESSO",6,1
"DOMINGOS GERALDO DOS SANTOS","DOMINGOS",6,1
"DOMINGOS NUNES DE BRITO NETO","DOMINGOS NETO",8,1
"DOMINGOS TELLES SANCHES","TELLES",6,1
"DONIZETE DE CASTILHO","CASTILHO PROF",8,1
"DOUGLAS DOS SANTOS","DOUGLAS SEMPRE",7,1
"DUINO VERRI FERNANDES","DUINO FERNANDES",8,1
"DURVAL LOPES ORLATO","DURVAL ORLATO",8,1
"DURVAL MORELLI NETO","DURVAL MORELLI",7,1
"DURVALINA GOMES DA SILVA GARCIA","DURVALINA",8,1
"DACIO EDUARDO LEANDRO CAMPOS","DÁCIO CAMPOS",8,1
"EDEMILSON ANTONIO PEREZ CLEMENTINO","PROFESSOR EDEMILSON",8,1
"EDESIO DE OLIVEIRA CHEQUER","EDESIO CHEQUER",6,1
"EDGAR MAURICIO DE SANTANA","PROF. EDGAR",8,1
"EDGAR SOUZA DOS SANTOS","EDGAR DE SOUZA",6,1
"EDGARD ANTONIO DOS SANTOS","EDGARD DOS SANTOS",8,1
"EDGARD MONTEMOR FERNANDES","EDINHO MONTEMOR",8,1
"EDISON ARAUJO","EDISON ARAUJO",7,1
"EDISON LENA","LILO",6,1
"EDNA SALTON","EDNA SALTON",7,1
"EDNEIA MIRIAM PEDRO","MIRIAM MARTIN",8,1
"EDSON APARECIDO DOS SANTOS","EDSON APARECIDO",8,1
"EDSON DA PAZ","EDSON DA PAZ, CANTOR DIFERENTE",6,1
"EDSON LUIZ PAS","EDSON PAZ OU PAZ",8,1
"EDSON THOMAZ MARTINS","EDSON THOMAZ",6,1
"EDUARDO AIUB","GENERICO",8,1
"EDUARDO BATISTA SILVA","EDUARDO SILVA",8,1
"EDUARDO DE CAMARGO NETO","EDUARDO CAMARGO",8,1
"EDUARDO DE OLIVEIRA VIANNA","EDUARDO VIANNA",8,1
"EDUARDO PEREIRA DE ABREU","EDUARDO PEREIRA",8,1
"EDUARDO SELIO MENDES JUNIOR","DUDA (EDUARDO SÉLIO)",8,1
"EDWARD'S BELLINY DE ARAUJO","BELINI",6,1
"ELEUSES VIEIRA DE PAIVA","ELEUSES PAIVA",8,1
"ELIANE ALVES DA SILVA","PROF. ELIANE ALVES",8,1
"ELIAS ANTONIO NETO","DR. ELIAS",8,1
"ELIAS DE SOUZA SAMPAIO","ELIAS SAMPAIO",6,1
"ELIEZER PEREIRA MARTINS","ELIEZER",8,1
"ELIMAR MAXIMO DAMASCENO","ELIMAR MAXIMO DAMASCENO",8,1
"ELIO APARECIDO DE OLIVEIRA","OLIVEIRA JUNIOR",4,1
"ELISEU DANIEL DOS SANTOS","ELISEU DANIEL",8,1
"ELIZABETH APARECIDA CARNEIRO DE CAMPOS SILVA ABI CHEDID","BETH CHEDID",8,1
"ELOISA HELENA VIEIRA MARANHAO","ELOISA HELENA MARANHÃO",8,1
"ELVIO PIUGA DA SILVA","PIUGA",6,1
"ELZO SIGUETA","ELZO SIGUETA",8,1
"EMANUEL FERNANDES","EMANUEL",8,1
"EMANUEL GIUSEPPE GALLO INGRAO","PROF. EMANUEL",8,1
"EMERSON ADONAI PEREIRA GAMA","GAMA",7,1
"ENEAS FERREIRA CARNEIRO","ENEAS",8,1
"ERASMO ALVES CRUZ","ERASMO",2,1
"ERNANE BILOTTE PRIMAZZI","ERNANE",8,1
"ERNESTO ANTONIO QUINTELLA DA CUNHA","DR. ERNESTO",8,1
"ESDRAS ROBERTO MARTINS","ESDRAS MARTINS",7,1
"ESTELA ALEXANDRE ALMAGRO","ESTELA ALMAGRO",7,1
"ETIVALDO VADAO GOMES","VADÃO",5,1
"EUCLIDES ALVES DA SILVA","EUCLIDES SILVA",8,1
"EUNICE PEREIRA DE MARIA","EUNICE",8,1
"EUSTAQUIO LUCIANO ZICA","ZICA",7,1
"EVANDRO MAGNUSSON FILHO","EVANDRO",8,1
"EVANGELISTA AZEVEDO LIMAS","EVANGELISTA",8,1
"EVERALDO SANTOS MELAZZO","EVERALDO MELAZZO",8,1
"FABIA MARIA SIQUEIRA CASTRO","FABIA",7,1
"FABIANO BENEDITO DAQUINO","FABIANO DAQUINO",7,1
"FABIO ANTONIO GUIMARAES","FABIO GUIMARÃES",8,1
"FABIO FERRARI PORCHAT DE ASSIS","FABIO PORCHAT",8,1
"FELIPE FRANCISCO CESAR COSTA","FELIPE CESAR-FC",6,1
"FERDNAN GAMA SANTOS","CEL. GAMA SANTOS",8,1
"FERNANDA KARINA RAMOS SOMAGGIO","FERNANDA KARINA",6,1
"FERNANDO BARRANCOS CHUCRE","FERNANDO FUAD CHUCRE",8,1
"FERNANDO CHIARELLI","CHIARELLI",7,1
"FERNANDO GUIMARAES REIS","FERNANDO REIS",8,1
"FERNANDO HENRIQUE MONTEIRO BARROS DA SILVA","FERNANDO HENRIQUE",5,1
"FLAVIO LUIS DE ARAUJO","FLAVIO ARAÚJO",6,1
"FLAVIUS COTAIT RUGGIERO","FLAVIUS",8,1
"FLAVIO BIONDO","FLÁVIO BIONDO",6,1
"FRANCINETO LUZ DE AGUIAR","FRANK AGUIAR",4,1
"FRANCISCA QUELINDEJARA VASCONCELOS","DRA. QUELIN",8,1
"FRANCISCO CARLOS SABINO","SABINO",6,1
"FRANCISCO DAS CHAGAS MARTINS SOBRINHO","MARTINS O NORDESTINO",8,1
"FRANCISCO EDUARDO ANICETO ROSSI","FRANCISCO ROSSI",8,1
